aptDong,aptNm,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landLeaseholdGbn,rgstDate,sggCd,slerGbn,umdNm
 ,일성파크,1996, , , ,"74,000",22,4,2022,중개거래,서울 광진구,59.96,10,99,N, ,11215, ,군자동
 ,주성힐스톤,2014, , , ,"79,000",22,4,2022,중개거래,서울 광진구,70.96,2,664,N, ,11215, ,구의동
 ,우성2,1989, , , ,"103,750",23,4,2022,중개거래,서울 광진구,51.57,12,520-2,N, ,11215, ,자양동
 ,아크로리버,2004, , , ,"178,000",30,4,2022,중개거래,서울 광진구,150.6416,25,589-10,N, ,11215, ,구의동
 ,자양동명진센트라임,2017, , , ,"39,250",13,4,2022,중개거래,서울 광진구,32.2,12,219-11,N, ,11215, ,자양동
 ,현대3,1996, , , ,"130,000",21,5,2022,중개거래,서울 광진구,84.9,21,670,N, ,11215, ,자양동
 ,극동1,1985, , , ,"184,000",28,5,2022,중개거래,서울 광진구,84.55,10,218-1,N, ,11215, ,광장동
 ,캠퍼스프라자,1999, , , ,"49,000",13,5,2022,직거래, ,72.69,6,9-91,N, ,11215, ,화양동
 ,더샵스타시티,2007, , , ,"320,000",31,5,2022,중개거래,서울 광진구,177.97,32,227-7,N, ,11215, ,자양동
 ,경남,1999, , , ,"134,700",31,5,2022,중개거래,서울 광진구,84.95,18,641,N, ,11215, ,자양동
 ,현대리버빌,1997, , , ,"297,000",31,5,2022,중개거래, ,223.92,8,131-1,N, ,11215, ,광장동
 ,광진트라팰리스,2006, , , ,"155,000",26,5,2022,중개거래,서울 광진구,84.96,7,854,N, ,11215, ,자양동
 ,광장현대9단지,1999, , , ,"157,000",21,5,2022,중개거래,서울 광진구,84.96,11,576,N, ,11215, ,광장동
 ,광장힐스테이트,2012, , , ,"330,000",29,5,2022,중개거래,서울 광진구,131.96,4,582,N, ,11215, ,광장동
 ,극동1,1985, ,22.08.10,O,"184,000",28,5,2022,중개거래,서울 광진구,84.55,10,218-1,N, ,11215, ,광장동
 ,이튼타워리버5차,2009, ,22.08.13,O,"305,000",11,6,2022,중개거래,서울 강남구 서울 광진구,159.89,21,856,N, ,11215, ,자양동
 ,더샵스타시티,2007, , , ,"260,000",21,6,2022,중개거래,서울 서초구 서울 성동구,163.53,15,227-7,N, ,11215, ,자양동
 ,이튼타워리버2차,2006, , , ,"143,000",27,6,2022,중개거래,서울 광진구,84.96,7,507-6,N, ,11215, ,자양동
 ,한솔리베르,2002, , , ,"154,000",13,6,2022,중개거래,서울 강남구 서울 광진구,83.31,24,672,N, ,11215, ,자양동
 ,광진We’vePark,2008, , , ,"134,500",11,6,2022,중개거래,서울 광진구,131.96,10,503,N, ,11215, ,군자동
 ,로얄동아,1999, , , ,"151,000",27,6,2022,중개거래,서울 광진구,84.75,21,644,N, ,11215, ,자양동
 ,테라팰리스건대1차,2019, , , ,"81,000",11,6,2022,중개거래,서울 광진구,68.0,7,531,N, ,11215, ,화양동
 ,래미안파크스위트,2018, , , ,"214,000",22,6,2022,중개거래,서울 광진구,102.88,8,668,N, ,11215, ,구의동
 ,은진아파트5차,2002, , , ,"39,000",2,6,2022,중개거래,서울 광진구,51.48,5,57-3,N, ,11215, ,구의동
 ,우성5,1990, , , ,"110,000",8,6,2022,중개거래,서울 광진구,84.72,3,553-41,N, ,11215, ,자양동
 ,한영해시안아파트,2017, , , ,"46,500",12,7,2022,직거래, ,58.1,9,238-6,N, ,11215, ,중곡동
 ,현대8(803동),1996, , , ,"120,000",21,7,2022,중개거래,서울 강남구,84.95,5,569,N, ,11215, ,광장동
 ,자양우성7,1998, , , ,"118,500",30,7,2022,중개거래,서울 광진구 서울 은평구,59.94,11,783-1,N, ,11215, ,자양동
 ,한영해시안,2015, , , ,"61,000",27,7,2022,중개거래,서울 광진구,41.57,5,858,N, ,11215, ,자양동
 ,광진코지웰,2014, , , ,"13,400",30,7,2022,중개거래,경기 용인수지구 서울 광진구,14.0,5,113-1,N, ,11215, ,화양동
 ,현대프라임,1997, , , ,"120,000",14,7,2022,중개거래,서울 광진구,59.82,10,631-1,N, ,11215, ,구의동
 ,현대프라임,1997, , , ,"112,000",5,7,2022,중개거래,서울 광진구,59.82,19,631-1,N, ,11215, ,구의동
 ,광나루현대,1996, , , ,"130,000",13,7,2022,중개거래,서울 광진구,84.92,18,567,N, ,11215, ,광장동
 ,삼민,1995, , , ,"59,200",6,7,2022,중개거래,서울 광진구,73.56,1,609,N, ,11215, ,중곡동
 ,래미안파크스위트,2018, , , ,"120,000",17,7,2022,중개거래,서울 광진구,59.98,5,668,N, ,11215, ,구의동
 ,우성3,1989, , , ,"125,000",20,8,2022,중개거래,서울 광진구,84.91,4,516,N, ,11215, ,자양동
 ,주성AURA,2009, , , ,"62,700",30,8,2022,중개거래,서울 광진구,67.76,5,130-5,N, ,11215, ,중곡동
 ,더샵스타시티,2007, , , ,"255,000",30,8,2022,중개거래,서울 광진구,163.53,15,227-7,N, ,11215, ,자양동
 ,테라팰리스건대2차,2018, ,23.01.31,O,"82,000",28,8,2022,중개거래,서울 강남구,52.66,5,860,N, ,11215, ,자양동
 ,광진하나플러스,2005, , , ,"90,000",30,8,2022,중개거래,서울 광진구,84.64,1,811,N, ,11215, ,자양동
 ,한강우성,1993, , , ,"115,500",25,8,2022,중개거래,서울 강남구 서울 광진구,84.72,4,87-1,N, ,11215, ,자양동
 ,신동아파밀리에,2007, , , ,"149,000",17,8,2022,중개거래,서울 광진구,84.69,4,250,N, ,11215, ,광장동
 ,(20-3),2015, , , ,"9,000",23,8,2022,직거래, ,12.42,6,20-3,N, ,11215, ,화양동
 ,(20-3),2015, , , ,"8,000",23,8,2022,직거래, ,12.42,4,20-3,N, ,11215, ,화양동
 ,(20-3),2015, , , ,"12,000",23,8,2022,직거래, ,16.22,6,20-3,N, ,11215, ,화양동
 ,극동2,1989, ,23.06.15,O,"230,000",17,9,2022,중개거래,서울 광진구,156.91,9,218-1,N, ,11215, ,광장동
 ,광남캐스빌3차,2002, , , ,"37,000",17,9,2022,직거래, ,57.37,6,646-10,N, ,11215, ,중곡동
 ,아차산한라아파트,2009, , , ,"72,000",7,9,2022,중개거래,서울 광진구,74.19,6,662,N, ,11215, ,구의동
 ,성원,1998, , , ,"53,000",19,9,2022,중개거래,서울 중랑구,59.82,23,681,N, ,11215, ,중곡동
 ,워커힐,1978, , , ,"270,000",29,9,2022,직거래, ,226.54,2,145-8,N, ,11215, ,광장동
 ,대원리버빌,2001, , , ,"80,700",27,9,2022,직거래, ,78.8,2,587-6,N, ,11215, ,자양동
 ,청구,1996, , , ,"99,000",7,9,2022,중개거래,서울 광진구,59.95,21,566,N, ,11215, ,광장동
 ,일성파크,1996, , , ,"95,000",15,9,2022,중개거래,서울 광진구,79.28,13,99,N, ,11215, ,군자동
 ,광진코지웰,2014, , , ,"15,000",23,9,2022,중개거래,서울 광진구,13.83,9,113-1,N, ,11215, ,화양동
 ,화양타워,1999, , , ,"74,000",14,9,2022,중개거래,서울 광진구,105.04,11,110-37,N, ,11215, ,화양동
 ,워커힐,1978, , , ,"270,000",27,10,2022,중개거래,서울 서초구,226.45,7,145-8,N, ,11215, ,광장동
 ,우성3,1989, , , ,"130,000",19,10,2022,직거래, ,72.34,1,516,N, ,11215, ,자양동
 ,청정(A),2003, , , ,"80,000",17,10,2022,중개거래,서울 광진구,69.09,7,24-28,N, ,11215, ,자양동
 ,광장동현대Ⅰ빌라트,2002, , , ,"95,000",28,10,2022,직거래, ,163.79,1,350-1,N, ,11215, ,광장동
 ,더샵스타시티,2007, , , ,"188,000",11,10,2022,중개거래,서울 광진구,139.54,4,227-7,N, ,11215, ,자양동
 ,에이탑,2003, , , ,"39,000",4,10,2022,중개거래,서울 광진구,75.32,2,168-1,N, ,11215, ,중곡동
 ,광진코지웰,2014, , , ,"13,000",27,10,2022,중개거래,서울 광진구,14.73,8,113-1,N, ,11215, ,화양동
 ,e편한세상광진그랜드파크,2021, , , ,"160,000",23,10,2022,직거래, ,115.9468,24,680,N, ,11215, ,구의동
 ,현대프라임,1997, , , ,"111,000",6,10,2022,중개거래,서울 광진구,59.82,16,631-1,N, ,11215, ,구의동
 ,유진스웰,2011, , , ,"185,000",30,11,2022,중개거래,서울 광진구,165.327,3,121,N, ,11215, ,광장동
 ,자양호반써밋,2021, , , ,"80,000",27,11,2022,중개거래,서울 광진구,40.2673,10,861,N, ,11215, ,자양동
 ,씨즈건대힐스,2017, , , ,"15,000",25,11,2022,중개거래,서울 광진구,14.23,7,530,N, ,11215, ,화양동
 ,한강극동,1991, , , ,"105,000",16,11,2022,중개거래,서울 광진구,84.45,11,57-103,N, ,11215, ,자양동
 ,우성2,1989, , , ,"85,000",28,11,2022,직거래, ,51.57,12,520-2,N, ,11215, ,자양동
 ,에피소드1,2014, , , ,"16,000",10,11,2022,직거래, ,17.81,8,355-5,N, ,11215, ,군자동
 ,씨즈건대힐스,2017, ,22.12.22,O,"17,000",4,11,2022,중개거래,서울 광진구,14.23,4,530,N, ,11215, ,화양동
 ,구의현대2단지,1996, , , ,"100,000",18,11,2022,직거래, ,84.91,5,611,N, ,11215, ,구의동
 ,자양8차현대홈타운,2002, ,23.02.24,O,"135,000",9,12,2022,중개거래,서울 광진구,108.43,19,789,N, ,11215, ,자양동
 ,청구,1996, , , ,"84,300",30,12,2022,중개거래,서울 광진구,59.95,18,566,N, ,11215, ,광장동
 ,더샵스타시티,2007, , , ,"181,717",26,12,2022,직거래, ,139.6,44,227-7,N, ,11215, ,자양동
 ,에스케이,1999, , , ,"50,000",24,12,2022,중개거래,서울 광진구,58.43,10,292,N, ,11215, ,중곡동
 ,현대프라임,1997, , , ,"89,000",24,12,2022,중개거래,서울 광진구,59.82,15,631-1,N, ,11215, ,구의동
 ,광진코지웰,2014, , , ,"16,000",23,12,2022,중개거래,서울 광진구,18.63,8,113-1,N, ,11215, ,화양동
 ,에스케이,1999, , , ,"50,000",13,12,2022,중개거래,서울 광진구,58.43,14,292,N, ,11215, ,중곡동
 ,광나루현대,1996, , , ,"92,000",16,12,2022,중개거래,서울 광진구 전북 김제시,84.92,14,567,N, ,11215, ,광장동
 ,씨즈건대힐스,2017, , , ,"17,000",22,12,2022,중개거래,서울 광진구,14.23,4,530,N, ,11215, ,화양동
 ,구의현대홈시티,2006, , , ,"138,000",16,12,2022,중개거래,서울 강동구,114.0,15,779-8,N, ,11215, ,자양동
101,광나루현대,1996, , , ,"85,000",30,1,2023,중개거래,경기 시흥시,84.92,1,567,N,23.05.04,11215, ,광장동
102,광진하우스토리한강,2008, , , ,"155,000",31,1,2023,직거래, ,143.36,14,813,N,23.04.13,11215, ,자양동
307,현대3,1990, , , ,"120,000",30,1,2023,중개거래,서울 광진구,84.97,17,484,N,23.05.15,11215, ,광장동
208,구의현대2단지,1996, , , ,"135,200",30,1,2023,중개거래,서울 광진구,84.91,11,611,N,23.03.02,11215, ,구의동
3,현대프라임,1997, , , ,"88,300",27,1,2023,중개거래,서울 광진구,59.82,4,631-1,N,23.03.30,11215, ,구의동
 ,스타파크,2022, , , ,"64,000",26,1,2023,직거래, ,54.91,10,59-1,N,23.02.17,11215, ,구의동
101,에스케이,1999, , , ,"48,000",20,1,2023,중개거래,서울 광진구,58.43,1,292,N,23.03.31,11215, ,중곡동
5,한양,1983, , , ,"180,000",20,1,2023,중개거래,서울 광진구,157.87,12,695,N,23.03.14,11215, ,자양동
103,청구,1996, , , ,"85,000",26,1,2023,중개거래,서울 광진구,59.95,19,566,N,23.04.28,11215, ,광장동
101,한강성원,1997, , , ,"90,000",16,1,2023,중개거래,서울 광진구,59.46,6,831-1,N,23.05.22,11215, ,자양동
8,현대프라임,1997, , , ,"97,500",23,2,2023,중개거래,서울 광진구,59.82,17,631-1,N,23.06.09,11215, ,구의동
 ,한솔리베르,2002, , , ,"121,000",27,2,2023,중개거래,서울 광진구,83.31,10,672,N,23.05.10,11215, ,자양동
1009,현대파크빌,2000, , , ,"144,000",25,2,2023,중개거래,서울 광진구,84.81,9,577,N,23.05.19,11215, ,광장동
201,우성2,1989, , , ,"110,000",24,2,2023,중개거래,서울 광진구,80.1,14,520-2,N,23.04.21,11215, ,자양동
104,금호베스트빌,2001, , , ,"105,000",26,2,2023,중개거래,서울 광진구,84.91,9,578,N,23.04.27,11215, ,광장동
래미안프리미어팰리스,래미안프리미어팰리스,2017, , , ,"120,000",27,2,2023,중개거래,서울 광진구,84.92,6,859,N,23.03.20,11215, ,자양동
301,현대3,1996, , , ,"134,500",24,2,2023,중개거래,서울 광진구,84.9,10,670,N,23.05.11,11215, ,자양동
601,자양현대6,1999, , , ,"87,000",13,2,2023,중개거래,서울 광진구,59.98,7,786,N,23.04.07,11215, ,자양동
1401,광장힐스테이트,2012, , , ,"177,500",24,2,2023,중개거래,서울 광진구,84.97,18,582,N,23.05.01,11215, ,광장동
 ,구의현대홈시티,2006, , , ,"95,000",20,2,2023,중개거래,서울 광진구,84.93,13,779-8,N,23.04.17,11215, ,자양동
C,더샵스타시티,2007, , , ,"245,000",23,3,2023,중개거래,서울 광진구,163.53,10,227-7,N,23.06.30,11215, ,자양동
5,극동1,1985, , , ,"225,000",29,3,2023,중개거래,서울 광진구,156.92,7,218-1,N,23.07.31,11215, ,광장동
701,자양7차현대홈타운,2001, , , ,"92,000",31,3,2023,중개거래,서울 광진구,59.94,14,788,N,23.05.03,11215, ,자양동
601,구의현대6단지,1994, , , ,"100,000",20,3,2023,중개거래,서울 광진구,84.92,6,610,N,23.05.03,11215, ,구의동
102,광나루현대,1996, , , ,"95,000",21,3,2023,중개거래,서울 광진구,84.92,12,567,N,23.06.09,11215, ,광장동
203,우성2,1989, , , ,"83,500",23,3,2023,중개거래,서울 광진구,64.79,3,520-2,N,23.06.30,11215, ,자양동
601,자양현대6,1999, , , ,"86,500",18,3,2023,중개거래,서울 광진구,59.98,6,786,N,23.09.08,11215, ,자양동
1,현대프라임,1997, , , ,"94,000",31,3,2023,중개거래,서울 광진구,59.82,13,631-1,N,23.06.22,11215, ,구의동
102,광진We’vePark,2008, , , ,"114,500",30,3,2023,중개거래,서울 관악구 서울 광진구,131.35,14,503,N,23.05.30,11215, ,군자동
101,한강우성,1993, , , ,"127,000",29,3,2023,중개거래,서울 광진구,84.72,24,87-1,N,23.06.09,11215, ,자양동
12,워커힐,1978, , , ,"300,000",17,4,2023,중개거래,서울 광진구,226.45,2,145-8,N,23.07.13,11215, ,광장동
 ,워커힐,1978, ,23.07.03,O,"300,000",17,4,2023,중개거래,서울 광진구,226.45,2,145-8,N, ,11215, ,광장동
101,우방리버파크,2003, , , ,"115,000",11,4,2023,중개거래,서울 강동구,84.99,13,793,N,23.08.07,11215, ,자양동
310,현대3,1990, , , ,"77,000",27,4,2023,직거래, ,84.97,5,484,N,23.05.26,11215, ,광장동
 ,자양동명진센트라임,2017, , , ,"36,000",26,4,2023,중개거래,서울 광진구,30.49,6,219-11,N,23.05.31,11215, ,자양동
104,청구,1996, , , ,"91,800",28,4,2023,중개거래,서울 광진구 서울 송파구,59.95,9,566,N,23.08.10,11215, ,광장동
아파트101동,광진스위트엠아파트,2021, , , ,"87,000",19,4,2023,중개거래,서울 광진구,84.99,5,532,N,23.06.01,11215, ,화양동
308,현대3,1990, , , ,"109,000",29,4,2023,중개거래,서울 광진구,84.97,1,484,N,23.06.09,11215, ,광장동
C,이튼타워리버5차,2009, , , ,"168,000",20,4,2023,중개거래,서울 광진구,84.98,10,856,N,23.08.30,11215, ,자양동
802,"현대8(801동,802동)",1995, , , ,"140,500",29,4,2023,중개거래,서울 광진구,84.92,23,565,N,23.07.28,11215, ,광장동
7,한양,1983, , , ,"165,000",19,5,2023,중개거래,경기 남양주시 서울 광진구,124.93,2,695,N,23.07.26,11215, ,자양동
13,현대프라임,1997, , , ,"206,000",31,5,2023,중개거래,서울 광진구,126.66,23,631-1,N,23.09.13,11215, ,구의동
A,이튼타워리버2차,2006, , , ,"135,000",20,5,2023,중개거래,서울 광진구,84.96,9,507-6,N,23.09.07,11215, ,자양동
래미안프리미어팰리스,래미안프리미어팰리스,2017, , , ,"120,000",31,5,2023,중개거래,서울 광진구,59.87,27,859,N,23.10.16,11215, ,자양동
101,청구,1996, , , ,"135,500",31,5,2023,중개거래,서울 광진구,84.86,21,566,N,23.07.28,11215, ,광장동
205,구의현대2단지,1996, , , ,"130,000",31,5,2023,중개거래,서울 광진구 서울 성동구,84.75,10,611,N,23.08.31,11215, ,구의동
1006,현대파크빌,2000, , , ,"149,000",22,5,2023,중개거래,서울 광진구,84.81,15,577,N,23.07.28,11215, ,광장동
103,아차산포레안,2010, , , ,"114,000",24,5,2023,중개거래,서울 광진구,84.76,6,663,N,23.09.27,11215, ,구의동
305,현대3,1990, , , ,"118,500",29,5,2023,중개거래,서울 광진구,84.97,2,484,N,23.08.21,11215, ,광장동
 ,와이엠프라젠스파,2005, , , ,"84,000",20,5,2023,중개거래,서울 광진구,83.29,12,663-21,N,23.08.31,11215, ,자양동
23,워커힐,1978, , , ,"279,000",30,6,2023,중개거래,서울 광진구,196.0,6,145-8,N,23.11.09,11215, ,광장동
102,자양삼성,1999, , , ,"101,500",10,6,2023,중개거래,서울 광진구,59.76,11,787,N,23.08.18,11215, ,자양동
102,한라아파트,1996, , , ,"85,000",29,6,2023,중개거래,서울 광진구 서울 송파구,59.96,8,762,N,23.09.22,11215, ,자양동
 ,한라아파트,1996, ,23.07.21,O,"85,000",29,6,2023,중개거래,서울 광진구,59.96,8,762,N, ,11215, ,자양동
7,한양,1983, , , ,"179,500",19,6,2023,중개거래,서울 광진구 서울 송파구,124.93,10,695,N,23.10.30,11215, ,자양동
103,광나루현대,1996, , , ,"96,800",19,6,2023,중개거래,서울 광진구,84.92,15,567,N,23.11.20,11215, ,광장동
801,"현대8(801동,802동)",1995, , , ,"138,000",17,6,2023,중개거래,서울 광진구,84.92,5,565,N,23.09.18,11215, ,광장동
1,현대프라임,1997, , , ,"102,900",23,6,2023,중개거래,서울 광진구,59.82,29,631-1,N,23.07.20,11215, ,구의동
103,금호베스트빌,2001, , , ,"114,500",27,6,2023,중개거래,서울 광진구,84.91,13,578,N,23.09.15,11215, ,광장동
102,워커힐푸르지오,1987, , , ,"92,500",27,6,2023,중개거래,서울 광진구,69.0,10,148-4,N,24.01.22,11215, ,광장동
101,e편한세상광진그랜드파크,2021, , , ,"173,000",31,7,2023,중개거래,서울 광진구,84.9794,18,680,N,24.07.05,11215, ,구의동
C,더샵스타시티,2007, , , ,"215,000",26,7,2023,중개거래,서울 광진구,139.6,39,227-7,N,23.10.25,11215, ,자양동
101,우성1,1988, , , ,"114,000",28,7,2023,중개거래,서울 광진구,79.75,5,579,N,23.09.25,11215, ,자양동
101,광나루현대,1996, , , ,"110,000",25,7,2023,중개거래,서울 광진구,84.92,8,567,N,23.09.25,11215, ,광장동
C,더샵스타시티,2007, , , ,"165,000",29,7,2023,중개거래,서울 광진구,100.32,22,227-7,N,23.08.24,11215, ,자양동
1,중곡1단지,1976, , , ,"48,500",29,7,2023,중개거래,서울 광진구,48.46,3,191-77,N,23.10.17,11215, ,중곡동
제102,화양현대,1999, , , ,"81,000",20,7,2023,중개거래,서울 광진구,59.99,11,234,N,23.09.04,11215, ,화양동
 ,상록타워아파트,1997, , , ,"97,500",22,7,2023,중개거래,서울 광진구,59.4,15,570,N,23.10.27,11215, ,광장동
11,현대프라임,1997, , , ,"153,000",20,7,2023,중개거래,서울 광진구,84.99,16,631-1,N,23.11.28,11215, ,구의동
103,청구,1996, , , ,"124,500",19,7,2023,중개거래,서울 광진구,84.86,10,566,N,23.08.22,11215, ,광장동
1402,광장힐스테이트,2012, , , ,"177,500",25,8,2023,중개거래,서울 광진구,84.96,6,582,N,24.01.02,11215, ,광장동
803,현대8(803동),1996, , , ,"122,000",26,8,2023,중개거래,서울 광진구,84.95,1,569,N,23.11.30,11215, ,광장동
래미안프리미어팰리스,래미안프리미어팰리스,2017, , , ,"140,000",26,8,2023,중개거래,서울 광진구,84.92,20,859,N,23.10.12,11215, ,자양동
102,자양하늘채베르,2023, , , ,"74,100",29,8,2023,직거래, ,46.973,3,862,N,23.10.30,11215, ,자양동
1007,현대파크빌,2000, , , ,"149,500",27,8,2023,중개거래,서울 광진구,84.81,11,577,N,23.12.26,11215, ,광장동
 ,현대8(803동),1996, ,23.11.03,O,"122,000",26,8,2023,중개거래,서울 광진구,84.95,1,569,N, ,11215, ,광장동
8,현대프라임,1997, , , ,"104,500",31,8,2023,중개거래,서울 광진구,59.82,6,631-1,N,23.10.31,11215, ,구의동
104,래미안파크스위트,2018, , , ,"108,000",9,8,2023,중개거래,서울 광진구,59.98,2,668,N,24.02.29,11215, ,구의동
901,자양9차현대홈타운,2002, , , ,"129,500",26,8,2023,중개거래,서울 광진구,82.56,10,790,N,23.12.22,11215, ,자양동
215,구의현대2단지,1996, , , ,"143,000",5,8,2023,중개거래,서울 광진구,84.91,19,611,N,23.11.20,11215, ,구의동
107,신동아파밀리에,2007, , , ,"141,000",17,9,2023,중개거래,서울 광진구,84.78,8,250,N,24.02.29,11215, ,광장동
102,청구,1996, , , ,"136,500",22,9,2023,중개거래,서울 광진구,84.86,16,566,N,24.01.10,11215, ,광장동
 ,한솔리베르,2002, , , ,"118,000",28,9,2023,중개거래,서울 광진구,83.38,8,672,N,23.12.20,11215, ,자양동
102,신동아파밀리에,2007, , , ,"140,000",25,9,2023,중개거래,서울 광진구,84.78,6,250,N,24.02.23,11215, ,광장동
102,호동,2002, , , ,"61,000",24,9,2023,중개거래,서울 광진구,80.98,5,343-12,N,23.11.22,11215, ,군자동
래미안프리미어팰리스,래미안프리미어팰리스,2017, , , ,"170,000",4,9,2023,중개거래,서울 광진구,102.87,16,859,N,23.12.27,11215, ,자양동
13,극동2,1989, , , ,"139,500",27,9,2023,중개거래,서울 광진구,75.55,2,218-1,N,23.12.08,11215, ,광장동
B,아크로리버,2004, , , ,"184,000",25,9,2023,중개거래,서울 광진구,150.6416,25,589-10,N,24.01.10,11215, ,구의동
1,현대프라임,1997, , , ,"115,000",23,9,2023,중개거래,서울 광진구,59.82,29,631-1,N,23.12.28,11215, ,구의동
102,자양삼성,1999, , , ,"102,000",16,9,2023,중개거래,서울 광진구,59.76,12,787,N,23.12.07,11215, ,자양동
 ,삼보드림,2003, , , ,"45,000",21,10,2023,중개거래,서울 광진구,76.95,6,107-4,N,24.01.05,11215, ,중곡동
 ,진넥스빌,2001, , , ,"128,000",7,10,2023,중개거래,서울 광진구,115.24,7,588-20,N,24.02.29,11215, ,자양동
C,더샵스타시티,2007, , , ,"240,000",14,10,2023,중개거래,서울 광진구,139.6,49,227-7,N,24.04.09,11215, ,자양동
5,극동1,1985, , , ,"220,000",26,10,2023,중개거래,서울 광진구,156.92,1,218-1,N,24.02.27,11215, ,광장동
703,구의현대7단지현대홈타운,1997, , , ,"88,000",2,10,2023,중개거래,서울 광진구,59.97,17,587-54,N,23.12.21,11215, ,구의동
703,구의현대7단지현대홈타운,1997, , , ,"88,500",19,10,2023,중개거래,서울 광진구,59.97,12,587-54,N,23.12.07,11215, ,구의동
21,워커힐,1978, , , ,"272,500",19,10,2023,중개거래,서울 강남구 서울 광진구,196.0,11,145-8,N,23.12.14,11215, ,광장동
211,구의현대2단지,1996, , , ,"127,800",21,10,2023,중개거래,서울 광진구,84.88,17,611,N,23.12.14,11215, ,구의동
 ,삼보드림,2003, ,24.01.03,O,"45,000",21,10,2023,중개거래,서울 광진구,76.95,6,107-4,N, ,11215, ,중곡동
101,광진We’vePark,2008, , , ,"128,500",13,10,2023,중개거래,서울 광진구,136.95,6,503,N,23.12.15,11215, ,군자동
